"race","state","year","office","seat","stname","fips","region","division","pollster","cosponsor1","cosponsor2","n","pop","method","party","end.date","vote.dem","vote.rep","vote.oth","vote.dk","real.dem","real.rep","real.oth","turnout"
"CO:2008:Pres:0","CO","2008","Pres",0,"Colorado",7,4,8,"QuinnipiacUniv","WSJ","NYPost",997,"Likely.Voters","Phone","NonPartisan",2008-10-07,52,43,1,3,53.66,44.71,1.63,2401462
"CO:2008:Pres:0","CO","2008","Pres",0,"Colorado",7,4,8,"CNN","Time","",762,"Likely.Voters","Phone","NonPartisan",2008-10-14,51,47,0,2,53.66,44.71,1.63,2401462
"CO:2008:Pres:0","CO","2008","Pres",0,"Colorado",7,4,8,"Rasmussen","","",700,"Likely.Voters","IVR","NonPartisan",2008-10-16,52,45,1,2,53.66,44.71,1.63,2401462
"CO:2008:Pres:0","CO","2008","Pres",0,"Colorado",7,4,8,"Zogby","","",980,"Likely.Voters","Internet","NonPartisan",2008-10-13,48,47,0,6,53.66,44.71,1.63,2401462
"CO:2008:Pres:0","CO","2008","Pres",0,"Colorado",7,4,8,"Rasmussen","","",700,"Likely.Voters","IVR","NonPartisan",2008-09-23,50,47,1,2,53.66,44.71,1.63,2401462
"CO:2008:Pres:0","CO","2008","Pres",0,"Colorado",7,4,8,"InsiderAdvantage","","",485,"Likely.Voters","IVR","NonPartisan",2008-10-06,51,45,1,3,53.66,44.71,1.63,2401462
"CO:2008:Pres:0","CO","2008","Pres",0,"Colorado",7,4,8,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2008-03-17,46,46,5,4,53.66,44.71,1.63,2401462
"CO:2008:Pres:0","CO","2008","Pres",0,"Colorado",7,4,8,"PPP","","",1050,"Likely.Voters","IVR","Partisan",2008-07-10,47,43,0,10,53.66,44.71,1.63,2401462
"CO:2008:Pres:0","CO","2008","Pres",0,"Colorado",7,4,8,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2008-04-16,46,43,5,6,53.66,44.71,1.63,2401462
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"Hill","","",706,"Likely.Voters","Phone","Republican",2002-04-08,33,49,0,18,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"TalmeyDrake","","",500,"Registered.Voters","Phone","NonPartisan",2002-10-09,35,39,4,22,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"TalmeyDrake","","",501,"Likely.Voters","Phone","NonPartisan",2002-10-28,39,43,0,18,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"Hart","","",608,"Likely.Voters","Phone","Democratic",2002-07-30,40,43,4,13,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"TalmeyDrake","","",501,"Likely.Voters","Phone","NonPartisan",2002-10-30,41,39,0,20,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"Feldman","","",605,"Likely.Voters","Phone","Democratic",2002-06-23,42,43,0,15,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"Ciruli","","",400,"Likely.Voters","Phone","NonPartisan",2002-10-26,38,41,0,21,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"TalmeyDrake","","",501,"Likely.Voters","Phone","NonPartisan",2002-10-26,40,39,0,21,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"Ciruli","","",400,"Likely.Voters","Phone","NonPartisan",2002-11-01,42,41,0,17,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"Ciruli","","",601,"Likely.Voters","Phone","NonPartisan",2002-07-14,37,46,0,16,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"TalmeyDrake","","",541,"Registered.Voters","Phone","NonPartisan",2002-02-20,36,41,2,20,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"TalmeyDrake","","",525,"Registered.Voters","Phone","NonPartisan",2002-04-28,31,43,3,23,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"Zogby","","",501,"Likely.Voters","Phone","NonPartisan",2002-09-18,42,42,0,16,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"Ciruli","","",400,"Likely.Voters","Phone","NonPartisan",2002-10-28,39,41,0,20,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"Ciruli","","",400,"Likely.Voters","Phone","NonPartisan",2002-10-27,39,40,0,14,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"Zogby","","",500,"Likely.Voters","Phone","NonPartisan",2002-11-02,50,43,0,7,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"Hill","","",400,"Likely.Voters","Phone","Republican",2002-11-03,44,50,2,4,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"Ciruli","","",452,"Likely.Voters","Phone","NonPartisan",2001-06-28,42,42,0,16,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"Hill","","",608,"Likely.Voters","Phone","Republican",2002-08-27,35,46,6,13,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"Zogby","","",500,"Likely.Voters","Phone","NonPartisan",2002-10-11,41,40,0,19,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"Ciruli","","",600,"Registered.Voters","Phone","NonPartisan",2002-01-30,35,51,0,14,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"Tarrance","","",400,"Likely.Voters","Phone","Republican",2002-11-03,44,50,6,0,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"Hart","","",602,"Likely.Voters","Phone","Democratic",2002-09-08,36,38,6,20,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"TalmeyDrake","","",604,"General.Population","Phone","NonPartisan",2001-08-06,37,42,0,0,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"TalmeyDrake","","",502,"General.Population","Phone","NonPartisan",2002-08-11,34,42,3,21,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"Ciruli","","",500,"Likely.Voters","Phone","NonPartisan",2002-10-12,38,41,4,14,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"Gallup","","",619,"Likely.Voters","Phone","NonPartisan",2002-11-02,45,47,0,8,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"TalmeyDrake","","",501,"Likely.Voters","Phone","NonPartisan",2002-10-27,41,41,0,18,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"TalmeyDrake","","",501,"Likely.Voters","Phone","NonPartisan",2002-10-31,42,38,0,20,45.77,50.7,3.53,1416081
"CO:2002:Sen:0","CO","2002","Sen",0,"Colorado",7,4,8,"TalmeyDrake","","",607,"General.Population","Phone","NonPartisan",2001-07-10,34,39,0,27,45.77,50.7,3.53,1416081
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"MasonDixon","","",400,"Likely.Voters","Phone","NonPartisan",2008-08-15,47,37,2,14,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"ResearchForChange","","",500,"Likely.Voters","Phone","NonPartisan",2007-12-05,39,37,0,0,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2008-05-19,47,41,2,9,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"Gfk","AP","",626,"Likely.Voters","Phone","NonPartisan",2008-10-26,48,36,10,3,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"Ciruli","","",504,"Registered.Voters","Phone","NonPartisan",2007-09-15,36,35,9,21,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"MasonDixon","","",625,"Likely.Voters","Phone","NonPartisan",2008-10-01,43,38,0,19,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"Targetpoint","NewLeadership","",604,"Likely.Voters","Phone","Partisan",2008-04-07,45,45,0,10,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2008-08-13,50,42,1,7,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2008-06-17,49,40,5,6,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"PPP","","",933,"Likely.Voters","IVR","Partisan",2008-08-07,47,41,0,12,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"QuinnipiacUniv","WSJ","NYPost",1088,"Likely.Voters","Phone","NonPartisan",2008-10-12,54,40,1,6,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"Tarrance","","",495,"Likely.Voters","Phone","Partisan",2008-09-03,40,39,0,0,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"QuinnipiacUniv","WSJ","NYPost",1418,"Likely.Voters","Phone","NonPartisan",2008-09-21,48,40,1,11,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"Zogby","","",780,"Likely.Voters","Internet","NonPartisan",2008-06-30,40,40,0,0,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2008-04-16,45,42,3,9,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"PPP","","",1084,"Likely.Voters","IVR","Partisan",2008-09-21,48,40,0,12,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"PPP","","",2023,"Likely.Voters","IVR","Partisan",2008-10-30,56,41,0,3,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"NationalJournal","Allstate","",402,"Registered.Voters","Phone","NonPartisan",2008-09-15,41,38,0,19,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2008-02-11,43,44,4,10,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"MasonDixon","","",625,"Likely.Voters","Phone","NonPartisan",2008-10-29,47,43,3,7,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"PPP","","",1331,"Likely.Voters","IVR","Partisan",2008-10-10,49,39,0,12,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2008-03-17,46,43,3,8,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"Rasmussen","","",700,"Likely.Voters","IVR","NonPartisan",2008-10-16,51,44,2,3,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"QuinnipiacUniv","WSJ","NYPost",1351,"Likely.Voters","Phone","NonPartisan",2008-06-24,48,38,1,12,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"QuinnipiacUniv","WSJ","NYPost",997,"Likely.Voters","Phone","NonPartisan",2008-10-07,48,43,0,9,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"SuffolkUniv","","",450,"Likely.Voters","Phone","NonPartisan",2008-08-24,39,31,6,24,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"SurveyUSA","","",662,"Registered.Voters","IVR","NonPartisan",2007-10-30,48,47,0,11,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"Hart","","",608,"Likely.Voters","Phone","Partisan",2008-10-14,52,40,0,0,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"RockyMountainNews","News4","",500,"Likely.Voters","Phone","NonPartisan",2008-10-23,51,38,0,0,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"Hill","","",603,"Likely.Voters","Phone","Partisan",2007-08-28,45,40,0,0,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"RockyMountainNews","News4","",500,"Likely.Voters","Phone","NonPartisan",2008-08-13,44,38,7,11,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"Hill","","",600,"Registered.Voters","Phone","Partisan",2008-10-16,43,38,6,13,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"CNN","Time","",774,"Likely.Voters","Phone","NonPartisan",2008-10-28,53,43,2,2,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"Hill","","",553,"Likely.Voters","Phone","Partisan",2008-08-24,41,38,9,12,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"NationalJournal","Allstate","",409,"Registered.Voters","Phone","NonPartisan",2008-10-27,51,36,0,8,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"Ciruli","","",501,"Likely.Voters","Phone","NonPartisan",2008-09-23,45,38,0,17,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"Frecerick","","",700,"Likely.Voters","Phone","Partisan",2008-07-22,48,39,0,15,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2007-11-28,41,42,5,11,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"Hart","","",807,"Likely.Voters","Phone","Partisan",2008-06-17,46,37,0,17,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"PPP","","",1050,"Likely.Voters","IVR","Partisan",2008-07-10,47,38,0,14,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2008-07-21,49,46,2,3,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"FMA","","",400,"Likely.Voters","Phone","Partisan",2008-03-09,44,32,0,25,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"QuinnipiacUniv","WSJ","NYPost",1425,"Likely.Voters","Phone","NonPartisan",2008-07-22,44,44,1,11,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"SuffolkUniv","","",450,"Likely.Voters","Phone","NonPartisan",2008-10-13,45,34,4,17,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"Rasmussen","","",700,"Likely.Voters","IVR","NonPartisan",2008-09-23,46,44,4,6,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"YouGov","","",685,"Registered.Voters","Internet","NonPartisan",2008-11-01,51,36,0,0,52.8,42.49,4.71,2331712
"CO:2008:Sen:0","CO","2008","Sen",0,"Colorado",7,4,8,"Harstad","","",752,"Likely.Voters","Phone","Partisan",2008-09-09,45,34,5,15,52.8,42.49,4.71,2331712
"CT:2002:Gov:0","CT","2002","Gov",0,"Connecticut",8,1,1,"QuinnipiacUniv","","",637,"Likely.Voters","Phone","Academic",2002-10-27,38,55,0,7,43.89,56.11,0.01,1022998
"CT:2002:Gov:0","CT","2002","Gov",0,"Connecticut",8,1,1,"Uconn","","",607,"Registered.Voters","Phone","Academic",2002-09-05,31,40,0,25,43.89,56.11,0.01,1022998
"CT:2002:Gov:0","CT","2002","Gov",0,"Connecticut",8,1,1,"Uconn","","",388,"Likely.Voters","Phone","Academic",2002-09-16,31,44,0,25,43.89,56.11,0.01,1022998
"CT:2002:Gov:0","CT","2002","Gov",0,"Connecticut",8,1,1,"Research2000","","",602,"Likely.Voters","Phone","NonPartisan",2002-10-03,40,55,0,5,43.89,56.11,0.01,1022998
"CT:2002:Gov:0","CT","2002","Gov",0,"Connecticut",8,1,1,"Uconn","","",759,"Likely.Voters","Phone","Academic",2002-10-08,31,49,0,20,43.89,56.11,0.01,1022998
"CT:2002:Gov:0","CT","2002","Gov",0,"Connecticut",8,1,1,"QuinnipiacUniv","","",816,"Likely.Voters","Phone","Academic",2002-09-30,37,59,0,3,43.89,56.11,0.01,1022998
"CT:2002:Gov:0","CT","2002","Gov",0,"Connecticut",8,1,1,"Uconn","","",502,"Registered.Voters","Phone","Academic",2001-10-28,21,47,0,32,43.89,56.11,0.01,1022998
"CT:2002:Gov:0","CT","2002","Gov",0,"Connecticut",8,1,1,"Uconn","","",608,"Likely.Voters","Phone","Academic",2002-10-20,34,49,0,17,43.89,56.11,0.01,1022998
"CT:2002:Gov:0","CT","2002","Gov",0,"Connecticut",8,1,1,"Uconn","","",601,"Likely.Voters","Phone","Academic",2002-10-02,34,48,0,18,43.89,56.11,0.01,1022998
"CT:2002:Gov:0","CT","2002","Gov",0,"Connecticut",8,1,1,"Research2000","","",600,"Likely.Voters","Phone","NonPartisan",2002-10-31,42,56,0,2,43.89,56.11,0.01,1022998
"CT:2002:Gov:0","CT","2002","Gov",0,"Connecticut",8,1,1,"Uconn","","",NA,NA,"Phone","Academic",2002-11-02,36,54,0,0,43.89,56.11,0.01,1022998
"CT:2002:Gov:0","CT","2002","Gov",0,"Connecticut",8,1,1,"QuinnipiacUniv","","",1092,"Registered.Voters","Phone","Academic",2002-07-30,34,51,0,12,43.89,56.11,0.01,1022998
"CT:2002:Gov:0","CT","2002","Gov",0,"Connecticut",8,1,1,"QuinnipiacUniv","","",1217,"Registered.Voters","Phone","Academic",2002-02-12,26,57,0,15,43.89,56.11,0.01,1022998
"CT:2002:Gov:0","CT","2002","Gov",0,"Connecticut",8,1,1,"Uconn","","",650,"Registered.Voters","Phone","Academic",2002-07-15,30,45,0,20,43.89,56.11,0.01,1022998
"CT:2002:Gov:0","CT","2002","Gov",0,"Connecticut",8,1,1,"Uconn","","",541,"Likely.Voters","Phone","Academic",2002-09-24,31,47,0,22,43.89,56.11,0.01,1022998
"CT:2002:Gov:0","CT","2002","Gov",0,"Connecticut",8,1,1,"Research2000","","",600,"Likely.Voters","Phone","NonPartisan",2002-10-17,41,55,0,4,43.89,56.11,0.01,1022998
"CT:2002:Gov:0","CT","2002","Gov",0,"Connecticut",8,1,1,"QuinnipiacUniv","","",887,"Registered.Voters","Phone","Academic",2002-05-21,27,55,0,16,43.89,56.11,0.01,1022998
"CT:2002:Gov:0","CT","2002","Gov",0,"Connecticut",8,1,1,"QuinnipiacUniv","","",1194,"Registered.Voters","Phone","Academic",2001-12-17,20,63,0,15,43.89,56.11,0.01,1022998
"CT:2002:Gov:0","CT","2002","Gov",0,"Connecticut",8,1,1,"Uconn","","",428,"Registered.Voters","Phone","Academic",2002-04-15,29,54,0,17,43.89,56.11,0.01,1022998
"CT:2002:Gov:0","CT","2002","Gov",0,"Connecticut",8,1,1,"Uconn","","",500,"General.Population","Phone","Academic",2002-02-01,26,57,0,13,43.89,56.11,0.01,1022998
"CT:2006:Gov:0","CT","2006","Gov",0,"Connecticut",8,1,1,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2006-07-20,32,54,0,0,35.45,63.2,1.35,1123466
"CT:2006:Gov:0","CT","2006","Gov",0,"Connecticut",8,1,1,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2006-08-10,35,57,0,0,35.45,63.2,1.35,1123466
"CT:2006:Gov:0","CT","2006","Gov",0,"Connecticut",8,1,1,"QuinnipiacUniv","","",2502,"Registered.Voters","Phone","NonPartisan",2006-07-18,25,62,0,10,35.45,63.2,1.35,1123466
"CT:2006:Gov:0","CT","2006","Gov",0,"Connecticut",8,1,1,"Research2000","","",600,"Likely.Voters","Phone","NonPartisan",2006-10-31,36,58,0,0,35.45,63.2,1.35,1123466
"CT:2006:Gov:0","CT","2006","Gov",0,"Connecticut",8,1,1,"QuinnipiacUniv","","",1369,"Registered.Voters","Phone","NonPartisan",2006-01-09,21,64,0,13,35.45,63.2,1.35,1123466
"CT:2006:Gov:0","CT","2006","Gov",0,"Connecticut",8,1,1,"QuinnipiacUniv","","",1067,"Registered.Voters","Phone","NonPartisan",2005-07-25,22,61,0,15,35.45,63.2,1.35,1123466
"CT:2006:Gov:0","CT","2006","Gov",0,"Connecticut",8,1,1,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2006-06-12,31,59,0,0,35.45,63.2,1.35,1123466
"CT:2006:Gov:0","CT","2006","Gov",0,"Connecticut",8,1,1,"QuinnipiacUniv","","",2114,"Registered.Voters","Phone","NonPartisan",2006-06-06,24,64,0,0,35.45,63.2,1.35,1123466
"CT:2006:Gov:0","CT","2006","Gov",0,"Connecticut",8,1,1,"QuinnipiacUniv","","",881,"Likely.Voters","Phone","NonPartisan",2006-10-19,33,59,0,7,35.45,63.2,1.35,1123466
"CT:2006:Gov:0","CT","2006","Gov",0,"Connecticut",8,1,1,"QuinnipiacUniv","","",1319,"Registered.Voters","Phone","NonPartisan",2006-08-14,28,60,0,10,35.45,63.2,1.35,1123466
"CT:2006:Gov:0","CT","2006","Gov",0,"Connecticut",8,1,1,"QuinnipiacUniv","","",1181,"Likely.Voters","Phone","NonPartisan",2006-09-25,30,63,0,6,35.45,63.2,1.35,1123466
"CT:2006:Gov:0","CT","2006","Gov",0,"Connecticut",8,1,1,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2006-10-28,35,57,0,0,35.45,63.2,1.35,1123466
"CT:2006:Gov:0","CT","2006","Gov",0,"Connecticut",8,1,1,"QuinnipiacUniv","","",926,"Likely.Voters","Phone","NonPartisan",2006-10-30,35,59,0,0,35.45,63.2,1.35,1123466
"CT:2006:Gov:0","CT","2006","Gov",0,"Connecticut",8,1,1,"QuinnipiacUniv","","",1536,"Registered.Voters","Phone","NonPartisan",2006-04-30,22,66,0,13,35.45,63.2,1.35,1123466
"CT:2006:Gov:0","CT","2006","Gov",0,"Connecticut",8,1,1,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2006-10-03,33,58,0,7,35.45,63.2,1.35,1123466
"CT:2006:Gov:0","CT","2006","Gov",0,"Connecticut",8,1,1,"QuinnipiacUniv","","",1541,"Registered.Voters","Phone","NonPartisan",2005-04-04,19,66,0,13,35.45,63.2,1.35,1123466
"CT:2006:Gov:0","CT","2006","Gov",0,"Connecticut",8,1,1,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2006-08-21,31,61,0,0,35.45,63.2,1.35,1123466
"CT:2006:Gov:0","CT","2006","Gov",0,"Connecticut",8,1,1,"Uconn","","",637,"Likely.Voters","Phone","NonPartisan",2006-10-09,28,50,0,0,35.45,63.2,1.35,1123466
"CT:2006:Gov:0","CT","2006","Gov",0,"Connecticut",8,1,1,"QuinnipiacUniv","","",957,"Registered.Voters","Phone","NonPartisan",2006-02-14,16,70,0,13,35.45,63.2,1.35,1123466
"CT:2006:Gov:0","CT","2006","Gov",0,"Connecticut",8,1,1,"YouGov","","",401,"Likely.Voters","Internet","NonPartisan",2006-11-05,32,64,0,0,35.45,63.2,1.35,1123466
"CT:2006:Gov:0","CT","2006","Gov",0,"Connecticut",8,1,1,"Rasmussen","","",500,"Likely.Voters","IVR","NonPartisan",2006-09-13,32,60,0,0,35.45,63.2,1.35,1123466
"CT:2006:Gov:0","CT","2006","Gov",0,"Connecticut",8,1,1,"QuinnipiacUniv","","",1774,"Registered.Voters","Phone","NonPartisan",2004-11-21,22,59,0,17,35.45,63.2,1.35,1123466
"CT:2006:House:2","CT","2006","House",2,"Connecticut",8,1,1,"RTStrategies","ConstituentDynamics","",947,"Likely.Voters","IVR","NonPartisan",2006-10-26,51,45,0,0,50.02,49.98,0,242413
"CT:2006:House:2","CT","2006","House",2,"Connecticut",8,1,1,"Grove","","",400,"Likely.Voters","Phone","Democratic",2006-08-30,41,40,0,0,50.02,49.98,0,242413
"CT:2006:House:2","CT","2006","House",2,"Connecticut",8,1,1,"POS","","",400,"Likely.Voters","Phone","Republican",2006-09-25,36,50,0,0,50.02,49.98,0,242413
"CT:2006:House:2","CT","2006","House",2,"Connecticut",8,1,1,"Zogby","","",500,"Likely.Voters","Phone","NonPartisan",2006-10-02,41,44,0,0,50.02,49.98,0,242413
"CT:2006:House:2","CT","2006","House",2,"Connecticut",8,1,1,"Uconn","","",774,"Likely.Voters","Phone","NonPartisan",2006-10-18,44,46,0,0,50.02,49.98,0,242413
"CT:2006:House:2","CT","2006","House",2,"Connecticut",8,1,1,"POS","","",400,"Likely.Voters","Phone","Republican",2006-10-23,43,50,0,0,50.02,49.98,0,242413
"CT:2006:House:2","CT","2006","House",2,"Connecticut",8,1,1,"Grove","","",400,"Likely.Voters","Phone","Democratic",2006-10-25,46,42,0,0,50.02,49.98,0,242413
"CT:2006:House:2","CT","2006","House",2,"Connecticut",8,1,1,"Research2000","","",600,"Likely.Voters","Phone","NonPartisan",2006-10-30,48,47,0,0,50.02,49.98,0,242413
"CT:2006:House:2","CT","2006","House",2,"Connecticut",8,1,1,"RTStrategies","ConstituentDynamics","",1010,"Likely.Voters","IVR","NonPartisan",2006-08-29,51,45,0,0,50.02,49.98,0,242413
"CT:2006:House:2","CT","2006","House",2,"Connecticut",8,1,1,"Zogby","","",500,"Likely.Voters","Phone","NonPartisan",2006-10-29,42,47,0,0,50.02,49.98,0,242413
"CT:2006:House:4","CT","2006","House",4,"Connecticut",8,1,1,"BennettPetts","","",400,"Registered.Voters","Phone","Democratic",2006-10-12,44,41,0,0,47.58,50.96,1.46,209019
